1,0.025
2,0.05
3,0.075
4,0.1
5,0.125
6,0.15
7,0.175
8,0.2
9,0.225
10,0.25
11,0.275
12,0.3
13,0.325
14,0.35
15,0.375
16,0.4
17,0.425
18,0.45
19,0.475
20,0.5
21,0.525
22,0.55
23,0.575
24,0.6
25,0.625
26,0.65
27,0.675
28,0.7
29,0.725
30,0.75
31,0.775
32,0.8
33,0.825
34,0.85
35,0.875
36,0.9
37,0.925
38,0.95
39,0.975
40,1.0
41,0.5125
42,0.525
43,0.5375
44,0.55
45,0.5625
46,0.575
47,0.5875
48,0.6
49,0.6125
50,0.625
51,0.6375
52,0.65
53,0.6625
54,0.675
55,0.6875
56,0.7
57,0.7125
58,0.725
59,0.7375
60,0.75
61,0.7625
62,0.775
63,0.7875
64,0.8
65,0.8125
66,0.825
67,0.8375
68,0.85
69,0.8625
70,0.5833333
71,0.59166664
72,0.6
73,0.60833335
74,0.6166667
75,0.625
76,0.6333333
77,0.64166665
78,0.65
79,0.65833336
80,0.6666667
81,0.675
82,0.68333334
83,0.69166666
84,0.7
85,0.7083333
86,0.71666664
87,0.725
88,0.73333335
89,0.7416667
90,0.75
91,0.7583333
92,0.76666665
93,0.775
94,0.78333336
95,0.7916667
96,0.8
97,0.80833334
98,0.81666666
99,0.825
100,0.8333333
101,0.84166664
102,0.85
103,0.85833335
104,0.65
105,0.65625
106,0.6625
107,0.66875
108,0.675
109,0.68125
110,0.6875
111,0.69375
112,0.7
113,0.565
114,0.57
115,0.575
116,0.58
117,0.585
118,0.59
119,0.595
120,0.6
121,0.605
122,0.61
123,0.615
124,0.62
125,0.625
126,0.525
127,0.52916664
128,0.53333336
129,0.5375
130,0.5416667
131,0.54583335
132,0.55
133,0.5541667
134,0.55833334
135,0.5625
136,0.56666666
137,0.5708333
138,0.575
139,0.57916665
140,0.5833333
141,0.50357145
142,0.50714284
143,0.5107143
144,0.51428574
145,0.51785713
146,0.5214286
147,0.525
148,0.5285714
149,0.5321429
150,0.53571427
151,0.5392857
152,0.54285717
153,0.54642856
154,0.55
155,0.5535714
156,0.55714285
157,0.5607143
158,0.5642857
159,0.56785715
160,0.5714286
161,0.575
162,0.57857144
163,0.58214283
164,0.5857143
165,0.58928573
166,0.5928571
167,0.5964286
168,0.6
169,0.6035714
170,0.60714287
171,0.61071426
172,0.6142857
173,0.61785716
