1,0.1
2,0.2
3,0.3
4,0.4
5,0.5
6,0.6
7,0.7
8,0.8
9,0.9
10,1.0
11,0.55
12,0.4
13,0.325
14,0.28
15,0.3
16,0.32
17,0.34
18,0.36
19,0.38
20,0.33333334
21,0.35
22,0.36666667
23,0.38333333
24,0.4
25,0.41666666
26,0.43333334
27,0.45
28,0.46666667
29,0.48333332
30,0.5
31,0.44285715
32,0.45714286
33,0.47142857
34,0.4857143
35,0.5
36,0.51428574
37,0.5285714
38,0.54285717
39,0.55714285
40,0.5
41,0.5125
42,0.46666667
43,0.47777778
44,0.4888889
45,0.5
46,0.35384616
47,0.36153847
48,0.36923078
49,0.37692308
50,0.3846154
51,0.3923077
52,0.4
53,0.4076923
54,0.3857143
55,0.39285713
56,0.4
57,0.40714285
58,0.41428572
59,0.42142856
60,0.42857143
61,0.43571427
62,0.44285715
63,0.45
64,0.45714286
65,0.4642857
66,0.47142857
67,0.47857141
68,0.4857143
69,0.49285713
70,0.5
71,0.50714284
72,0.51428574
73,0.5214286
74,0.5285714
75,0.53571427
76,0.54285717
77,0.55
78,0.55714285
79,0.49375
80,0.47058824
81,0.4764706
82,0.48235294
83,0.4882353
84,0.49411765
85,0.4722222
86,0.47777778
87,0.48333332
88,0.4888889
89,0.49444443
90,0.5
91,0.50555557
92,0.51111114
93,0.51666665
94,0.5222222
95,0.5277778
96,0.50526315
97,0.5105263
98,0.51578945
99,0.52105266
100,0.45454547
101,0.45909092
102,0.46363637
103,0.46818182
104,0.47272727
105,0.47727272
106,0.48181817
107,0.48636365
108,0.4909091
109,0.49545455
110,0.5
111,0.50454545
112,0.5090909
113,0.51363635
114,0.5181818
115,0.52272725
116,0.5272727
117,0.21666667
118,0.21851853
119,0.22037037
120,0.22222222
121,0.22
122,0.15443037
123,0.14470588
124,0.14588235
125,0.14534883
126,0.14651163
127,0.14431818
128,0.14545454
129,0.1465909
130,0.14772727
131,0.14886364
132,0.15
133,0.15113637
134,0.15227273
135,0.1534091
136,0.152809
137,0.15393259
138,0.15505618
139,0.15617977
140,0.15384616
141,0.15494506
142,0.15604396
143,0.15714286
144,0.15824176
145,0.15934066
146,0.16043957
147,0.16153847
148,0.16263737
149,0.16373627
150,0.16129032
151,0.16236559
152,0.16344085
153,0.16451614
154,0.1655914
155,0.16666667
156,0.16774194
157,0.1688172
158,0.16989248
159,0.17096774
160,0.17204301
161,0.17311828
162,0.17419355
163,0.17526881
164,0.17634408
165,0.17741935
166,0.17849462
167,0.17956989
168,0.18064517
169,0.18172044
170,0.1827957
171,0.18387097
172,0.18494624
173,0.18404256
174,0.18510638
175,0.1861702
176,0.18723404
177,0.18829787
178,0.1893617
179,0.19042553
180,0.19148937
181,0.19255319
182,0.19361702
183,0.19468085
184,0.19574468
185,0.19680852
186,0.19787234
187,0.19893616
188,0.2
189,0.20106383
190,0.2
191,0.20105264
192,0.20210527
193,0.2031579
194,0.20421052
195,0.203125
196,0.20416667
197,0.20520833
198,0.20625
199,0.20729166
200,0.20833333
201,0.209375
202,0.21041666
203,0.21145834
204,0.2125
205,0.21354167
206,0.21458334
207,0.215625
208,0.21666667
209,0.21770833
210,0.21875
211,0.21979167
212,0.22083333
213,0.221875
214,0.22291666
215,0.22395833
216,0.225
217,0.22604166
218,0.22708334
219,0.2257732
220,0.22680412
221,0.22783504
222,0.22886598
223,0.2298969
224,0.23092784
225,0.23195876
226,0.23298968
227,0.23163265
228,0.23265307
229,0.23367347
230,0.23469388
231,0.23571429
232,0.23673469
233,0.2377551
234,0.2387755
235,0.23979592
236,0.23838384
237,0.23939393
238,0.24040404
239,0.24141414
240,0.24242425
241,0.24343434
242,0.24444444
243,0.24545455
244,0.24646464
245,0.24747474
246,0.24848485
247,0.24949495
248,0.25050506
249,0.25151515
250,0.25252524
251,0.25353536
252,0.25454545
253,0.25555557
254,0.25656566
255,0.25757575
256,0.25858587
257,0.25959596
258,0.26060605
259,0.26161617
260,0.26262626
261,0.26363635
262,0.26464647
263,0.25047618
264,0.25142857
265,0.25238097
266,0.2509434
267,0.25188679
268,0.25283018
269,0.25377357
270,0.254717
271,0.25566038
272,0.25660378
273,0.25754717
274,0.25849056
275,0.25943395
276,0.26037735
277,0.26132074
278,0.26226416
279,0.25135136
280,0.25225225
281,0.25315315
282,0.25405404
283,0.25495496
284,0.25132743
285,0.25221238
286,0.2288
287,0.2296
288,0.2304
289,0.2312
290,0.232
291,0.2328
292,0.2336
293,0.2344
294,0.2352
295,0.236
296,0.2368
297,0.2376
298,0.2384
299,0.2392
300,0.24
301,0.2408
302,0.2416
303,0.2424
304,0.2432
305,0.244
306,0.2448
307,0.2456
308,0.2464
309,0.2472
310,0.248
311,0.2488
312,0.2496
313,0.2504
314,0.2512
315,0.252
316,0.2528
317,0.2536
318,0.2544
319,0.2552
320,0.256
321,0.2568
322,0.2576
323,0.2584
324,0.2592
325,0.2559055
326,0.25669292
327,0.25748032
328,0.25826773
329,0.2590551
330,0.25984251
331,0.26062992
332,0.26141733
333,0.26220474
334,0.2629921
335,0.26377952
336,0.26456693
337,0.26535434
338,0.26614174
339,0.26692912
340,0.26771653
341,0.26850393
342,0.26929134
343,0.25789472
344,0.2586466
345,0.2593985
346,0.25820896
347,0.2589552
348,0.2597015
349,0.25851852
350,0.25925925
351,0.26
352,0.26074073
353,0.2614815
354,0.26222223
355,0.26296297
356,0.2637037
357,0.26444444
358,0.26518518
359,0.2659259
360,0.26666668
361,0.26740742
362,0.26814815
363,0.2688889
364,0.26962963
365,0.27037036
366,0.2711111
367,0.26985294
368,0.27058825
369,0.27132353
370,0.2720588
371,0.27279413
372,0.2735294
373,0.2742647
374,0.275
375,0.2757353
376,0.2764706
377,0.27720588
378,0.27794117
379,0.27867648
380,0.27941176
381,0.28014705
382,0.28088236
383,0.28161764
384,0.28235295
385,0.28308824
386,0.28382352
387,0.28455883
388,0.28529412
389,0.2839416
390,0.28467155
391,0.29179105
392,0.2925373
393,0.29328358
394,0.29402986
395,0.2947761
396,0.2955224
397,0.29626864
398,0.29701492
399,0.2977612
400,0.29850745
401,0.29925373
402,0.3
403,0.2985185
404,0.29489052
405,0.29562044
406,0.29635036
407,0.29708028
408,0.29781023
409,0.29854015
410,0.29927006
411,0.3
412,0.30072993
413,0.30145985
414,0.30218977
415,0.30291972
416,0.30364963
417,0.30437955
418,0.3051095
419,0.293007
420,0.2937063
421,0.29440558
422,0.2951049
423,0.2958042
424,0.29650348
425,0.2972028
426,0.2979021
427,0.2986014
428,0.2931507
429,0.2938356
430,0.29452056
431,0.29520547
432,0.29387754
433,0.2945578
434,0.2952381
435,0.29591838
436,0.29659864
437,0.2972789
438,0.29795918
439,0.29863945
440,0.2993197
441,0.3
442,0.30068028
443,0.30136055
444,0.30204082
445,0.29865772
446,0.29932886
447,0.3
448,0.30067113
449,0.30134228
450,0.30201343
451,0.30268458
452,0.3033557
453,0.30402684
454,0.304698
455,0.30536914
456,0.30604026
457,0.3067114
458,0.30533335
459,0.306
460,0.30666667
461,0.30733332
462,0.308
463,0.30866668
464,0.30728477
465,0.307947
466,0.30860928
467,0.3092715
468,0.30993378
469,0.31059602
470,0.30718955
471,0.30784315
472,0.30849674
473,0.30915034
474,0.30980393
475,0.31045753
476,0.31111112
477,0.31176472
478,0.3124183
479,0.3130719
480,0.3137255
481,0.3143791
482,0.3150327
483,0.3156863
484,0.31633988
485,0.31699347
486,0.31764707
487,0.31623375
488,0.31688312
489,0.31753248
490,0.3181818
491,0.31883118
492,0.31538463
493,0.31602564
494,0.31666666
495,0.31730768
496,0.31794873
497,0.31858975
498,0.31923077
499,0.31987178
500,0.32051283
501,0.32115385
502,0.32179487
503,0.3224359
504,0.32307693
505,0.32371795
506,0.32435897
507,0.325
508,0.32564104
509,0.32628205
510,0.32692307
511,0.3275641
512,0.32820514
513,0.32884616
514,0.32948717
515,0.3301282
516,0.33076924
517,0.33141026
518,0.3278481
519,0.32848102
520,0.32911393
521,0.32974684
522,0.33037975
523,0.33101267
524,0.33164558
525,0.3322785
526,0.3329114
527,0.3335443
528,0.33
529,0.330625
530,0.33125
531,0.331875
532,0.3325
533,0.333125
534,0.33375
535,0.334375
536,0.335
537,0.335625
538,0.33625
539,0.336875
540,0.3375
541,0.338125
542,0.33875
543,0.339375
544,0.34
545,0.340625
546,0.34125
547,0.341875
548,0.3425
549,0.343125
550,0.34375
551,0.344375
552,0.345
553,0.345625
554,0.34625
555,0.346875
556,0.3475
557,0.348125
558,0.34875
559,0.349375
560,0.35
561,0.350625
562,0.35125
563,0.351875
564,0.3525
565,0.353125
566,0.35375
567,0.354375
568,0.3506173
569,0.35123456
570,0.35185185
571,0.35246915
572,0.3530864
573,0.3537037
574,0.35432097
575,0.35493827
576,0.35555556
577,0.35398772
578,0.35460123
579,0.35521472
580,0.35582823
581,0.3564417
